Date,NK_Open,NK_High,NK_Low,NK_Close
2014/2/27,14939.87,15015.01,14844.37,14923.11
2014/2/28,14929.55,14943.65,14735.52,14841.07
2014/3/3,14666.93,14684.7,14443.1,14652.23
2014/3/4,14553.95,14750.09,14546.34,14721.48
2014/3/5,14905.95,14992.19,14897.63,14897.63
2014/3/6,14933.76,15203.12,14871.56,15134.75
2014/3/7,15280.76,15312.6,15145.59,15274.07
2014/3/10,15197.53,15266.12,15088.11,15120.14
2014/3/11,15179.47,15256.03,15124.36,15224.11
2014/3/12,15003.8,15020.14,14828.18,14830.39
2014/3/13,14847.72,14919.84,14790.48,14815.98
2014/3/14,14526.28,14539.6,14280.75,14327.66
2014/3/17,14254.32,14359.16,14203.21,14277.67
2014/3/18,14491.41,14533.25,14399.72,14411.27
2014/3/19,14495.73,14663.54,14302.37,14462.52
2014/3/20,14548.76,14548.76,14207.83,14224.23
2014/3/24,14297.58,14514.28,14287.28,14475.3
2014/3/25,14401.69,14531.79,14312.08,14423.19
2014/3/26,14521,14569.9,14401.42,14477.16
2014/3/27,14305.67,14659.85,14227.81,14622.89
2014/3/28,14576.25,14713.45,14520.57,14696.03
2014/3/31,14839.54,14843.67,14718.01,14827.83
2014/4/1,14870.51,14870.51,14751.29,14791.99
2014/4/2,14897.88,15069.61,14893.17,14946.32
2014/4/3,15009.18,15164.39,14976.36,15071.88
2014/4/4,15005.54,15098.38,15000.69,15063.77
2014/4/7,14880.82,14895.58,14764.37,14808.85
2014/4/8,14715.8,14740.1,14605.31,14606.88
2014/4/9,14436.05,14502.02,14279.34,14299.69
2014/4/10,14484.54,14513.14,14234.45,14300.12
2014/4/11,14027.8,14065.97,13885.11,13960.05
2014/4/14,13887.23,14008.29,13885.22,13910.16
2014/4/15,14068.75,14096.86,13969.17,13996.81
2014/4/16,14126.87,14420.3,14125.59,14417.68
2014/4/17,14395.95,14500.66,14351.85,14417.53
2014/4/18,14489.37,14536.67,14442.74,14516.27
2014/4/21,14549.45,14649.5,14503.17,14512.38
2014/4/22,14586.29,14604.3,14388.77,14388.77
2014/4/23,14480.41,14546.27,14459.29,14546.27
2014/4/24,14563.25,14563.25,14367.13,14404.99
2014/4/25,14369.72,14554.32,14327.6,14429.26
2014/4/28,14289.82,14324.03,14224.47,14288.23
2014/4/30,14393.51,14421.22,14275.69,14304.11
2014/5/1,14341.09,14493.03,14341.09,14485.13
2014/5/2,14454.44,14473.75,14405.77,14457.51
2014/5/7,14296.25,14299.13,14033.45,14033.45
2014/5/8,14136.41,14254.44,14108.16,14163.78
2014/5/9,14101.98,14266.29,14091.2,14199.59
2014/5/12,14173.49,14234.49,14130.3,14149.52
2014/5/13,14367.94,14464.01,14359.74,14425.44
2014/5/14,14385.6,14419.65,14349.87,14405.76
2014/5/15,14280.51,14306.36,14190.27,14298.21
2014/5/16,14087.76,14108.44,14016.49,14096.59
2014/5/19,14130.09,14150.5,13991.8,14006.44
2014/5/20,14088.45,14144.04,14038.06,14075.25
2014/5/21,13969.71,14054.24,13964.43,14042.17
2014/5/22,14188.28,14369.02,14147.55,14337.79
2014/5/23,14411.1,14528.04,14404.8,14462.17
2014/5/26,14592.6,14602.52,14531.32,14602.52
2014/5/27,14589.79,14744.16,14588.68,14636.52
2014/5/28,14646.93,14717.29,14608.54,14670.95
2014/5/29,14585.64,14714.95,14574.02,14681.72
2014/5/30,14707.66,14741.1,14591.62,14632.38
2014/6/2,14777.51,14963.91,14777.51,14935.92
2014/6/3,15089.04,15091.49,15026.01,15034.25
2014/6/4,15067.41,15071.78,14985.21,15067.96
2014/6/5,15112.59,15141.14,15016.81,15079.37
2014/6/6,15138.75,15144.34,15042.59,15077.24
2014/6/9,15204.31,15206.57,15116.03,15124
2014/6/10,15130.74,15184.77,14966.8,14994.8
2014/6/11,15000.13,15075.72,14998.63,15069.48
2014/6/12,14942.15,14992.96,14862.08,14973.53
2014/6/13,14830.99,15121.64,14830.99,15097.84
2014/6/16,15049.61,15056.75,14867.15,14933.29
2014/6/17,14962.99,15026.96,14948.54,14975.97
2014/6/18,15009.89,15139.99,14995.45,15115.8
2014/6/19,15140.35,15375.38,15138.28,15361.16
2014/6/20,15359.6,15422.06,15305.43,15349.42
2014/6/23,15419.47,15442.67,15335.88,15369.28
2014/6/24,15300.5,15424.57,15252.27,15376.24
2014/6/25,15297.24,15347.88,15265.71,15266.61
2014/6/26,15320.13,15345.12,15278.22,15308.49
2014/6/27,15290.75,15293.82,15027.31,15095
2014/6/30,15159.45,15177.87,15052.34,15162.1
2014/7/1,15179.64,15389.08,15145.87,15326.2
2014/7/2,15406.23,15444.63,15354.91,15369.97
2014/7/3,15435.34,15435.34,15324.32,15348.29
2014/7/4,15490.37,15490.37,15420.07,15437.13
2014/7/7,15433.49,15477.77,15379.44,15379.44
2014/7/8,15304.27,15389.89,15225.11,15314.41
2014/7/9,15194.32,15302.65,15185.32,15302.65
2014/7/10,15318.3,15326.78,15215.43,15216.47
2014/7/11,15102.59,15204.01,15101.49,15164.04
2014/7/14,15199.18,15324.95,15179.49,15296.82
2014/7/15,15354.43,15441.54,15346.09,15395.16
2014/7/16,15369.66,15423.96,15355,15379.3
2014/7/17,15422.87,15465.74,15347.85,15370.26
2014/7/18,15174.08,15220.5,15110.45,15215.71
2014/7/22,15296.42,15392.02,15287.93,15343.28
2014/7/23,15367.16,15376.2,15317.37,15328.56
2014/7/24,15350.28,15383.11,15232.14,15284.42
2014/7/25,15342.46,15457.87,15341.69,15457.87
2014/7/28,15426.98,15556.62,15426.98,15529.4
2014/7/29,15564.79,15632.7,15556.02,15618.07
2014/7/30,15616.89,15666.62,15594.89,15646.23
2014/7/31,15732.78,15759.66,15618.85,15620.77
2014/8/1,15511.54,15602.13,15501.15,15523.11
2014/8/4,15474.65,15535.62,15440.21,15474.5
2014/8/5,15506.87,15507.32,15313.84,15320.31
2014/8/6,15260,15271.14,15121.43,15159.79
2014/8/7,15138.72,15243.06,15061.99,15232.37
2014/8/8,15063.73,15074.32,14753.84,14778.37
2014/8/11,15022.64,15161.54,14973.71,15130.52
2014/8/12,15164.73,15235.98,15125.93,15161.31
2014/8/13,15111.76,15235.9,15108.53,15213.63
2014/8/14,15284.38,15338.85,15272.9,15314.57
2014/8/15,15317.15,15328.34,15276.99,15318.34
2014/8/18,15318.5,15365.35,15303.39,15322.6
2014/8/19,15451.94,15476.05,15429.11,15449.79
2014/8/20,15485.93,15492.88,15433.72,15454.45
2014/8/21,15530.98,15601.99,15525.78,15586.2
2014/8/22,15618.05,15628.78,15524.43,15539.19
2014/8/25,15609.43,15628.61,15553.51,15613.25
2014/8/26,15609.64,15613.34,15519.42,15521.22
2014/8/27,15556.56,15588.22,15465.99,15534.82
2014/8/28,15482.27,15487.99,15423.9,15459.86
2014/8/29,15423.88,15447.81,15356,15424.59
2014/9/1,15454.59,15478.77,15440.99,15476.6
2014/9/2,15526.94,15737.36,15516.5,15668.6
2014/9/3,15797.79,15829.38,15723.54,15728.35
2014/9/4,15701.61,15732.76,15663.59,15676.18
2014/9/5,15792.64,15792.64,15641.37,15668.68
2014/9/8,15718.13,15730.33,15656.4,15705.11
2014/9/9,15795.82,15795.82,15736.13,15749.15
2014/9/10,15688.55,15795.6,15664.79,15788.78
2014/9/11,15880.91,15925.51,15854.3,15909.2
2014/9/12,15885.04,15984.9,15885.04,15948.29
2014/9/16,15896.06,15938.31,15871.12,15911.53
2014/9/17,15948.15,15969.41,15888.67,15888.67
2014/9/18,16036.47,16106.11,16003.46,16067.57
2014/9/19,16177.94,16364.08,16170.86,16321.17
2014/9/22,16281.36,16299.13,16170.11,16205.9
2014/9/24,16105.56,16203.94,16094.59,16167.45
2014/9/25,16327.19,16374.14,16303.91,16374.14
2014/9/26,16087.95,16251.67,16087.95,16229.86
2014/9/29,16339.03,16344.32,16262,16310.64
2014/9/30,16252.72,16252.72,16058.72,16173.52
2014/10/1,16173.39,16225.96,16081.01,16082.25
2014/10/2,15895.2,15922.51,15646.4,15661.99
2014/10/3,15616.48,15708.65,15559.07,15708.65
2014/10/6,15882.28,15970.65,15808.22,15890.95
2014/10/7,15841.17,15913.52,15755.57,15783.83
2014/10/8,15574.6,15643.63,15520.81,15595.98
2014/10/9,15681.53,15732.32,15461.09,15478.93
2014/10/10,15292.88,15345.78,15221.83,15300.55
2014/10/14,15036.87,15089.9,14919.71,14936.51
2014/10/15,15009.75,15084.61,14916.65,15073.52
2014/10/16,14805.16,14807.08,14672.55,14738.38
2014/10/17,14796.32,14830.67,14529.03,14532.51
2014/10/20,14822.84,15111.23,14819.69,15111.23
2014/10/21,15115.29,15115.29,14761.84,14804.28
2014/10/22,15038.19,15195.78,15001.43,15195.77
2014/10/23,15093.78,15232.51,15059.64,15138.96
2014/10/24,15354.35,15377.05,15232,15291.64
2014/10/27,15404.28,15424.05,15333.71,15388.72
2014/10/28,15363.28,15374.46,15263.36,15329.91
2014/10/29,15442.39,15595.29,15394.79,15553.91
2014/10/30,15596.5,15701.04,15584.83,15658.2
2014/10/31,15817.14,16533.91,15817.14,16413.76
2014/11/4,16732.85,17127.66,16720.99,16862.47
2014/11/5,16785.44,16995.02,16778.28,16937.32
2014/11/6,16993.46,17045.94,16725.45,16792.48
2014/11/7,16934.04,16938.2,16824.08,16880.38
2014/11/10,16758.27,16818.05,16713.37,16780.53
2014/11/11,16869.49,17160.12,16855.3,17124.11
2014/11/12,17253.12,17443.74,17170,17197.05
2014/11/13,17192,17400.77,17099.95,17392.79
2014/11/14,17520.54,17520.54,17300.19,17490.83
2014/11/17,17381.38,17409.32,16907.43,16973.8
2014/11/18,17188.84,17356.76,17186.5,17344.06
2014/11/19,17384.31,17472.57,17280.76,17288.75
2014/11/20,17407.69,17407.69,17270.7,17300.86
2014/11/21,17285.72,17381.59,17108.2,17357.51
2014/11/25,17490.39,17490.39,17372.71,17407.62
2014/11/26,17347.97,17432.57,17335.99,17383.58
2014/11/27,17310.49,17346.85,17212.48,17248.5
2014/11/28,17340.16,17471.9,17330.84,17459.85
2014/12/1,17475.1,17649.02,17474.27,17590.1
2014/12/2,17481.06,17687.7,17476.42,17663.22
2014/12/3,17772.15,17881.76,17696.36,17720.43
2014/12/4,17881.91,17912.59,17813.01,17887.21
2014/12/5,17821.85,17922.29,17759.36,17920.45
2014/12/8,18004.66,18030.83,17869.74,17935.64
2014/12/9,17820.24,17892.16,17773.3,17813.38
2014/12/10,17623.35,17658.14,17308.82,17412.58
2014/12/11,17180.49,17289.73,17043.63,17257.4
2014/12/12,17317.69,17526.19,17298.19,17371.58
2014/12/15,17111.49,17258.32,17037.21,17099.4
2014/12/16,16862.42,16895.39,16714.83,16755.32
2014/12/17,16689.34,16891.02,16672.94,16819.73
2014/12/18,17142.95,17274.23,17136.41,17210.05
2014/12/19,17511.01,17621.4,17471.6,17621.4
2014/12/22,17685.53,17692.58,17572.62,17635.14
2014/12/24,17842.04,17875.41,17800.42,17854.23
2014/12/25,17804.84,17832.47,17773.59,17808.75
2014/12/26,17778.91,17843.73,17769.01,17818.96
2014/12/29,17914.55,17914.55,17525.66,17729.84
2014/12/30,17702.12,17713.76,17450.77,17450.77
2015/1/5,17325.68,17540.92,17219.22,17408.71
2015/1/6,17101.58,17111.36,16881.73,16883.19
2015/1/7,16808.26,16974.61,16808.26,16885.33
2015/1/8,17067.4,17243.71,17016.09,17167.1
2015/1/9,17318.74,17342.65,17129.53,17197.73
2015/1/13,16970.88,17087.71,16828.27,17087.71
2015/1/14,16961.82,17036.72,16770.56,16795.96
2015/1/15,16872.95,17141.98,16856.22,17108.7
2015/1/16,16812.96,16864.34,16592.57,16864.16
2015/1/19,17000.78,17039.8,16911.58,17014.29
2015/1/20,17071.65,17366.3,17066.77,17366.3
2015/1/21,17308.72,17329.03,17181.55,17280.48
2015/1/22,17306.64,17355.74,17229.21,17329.02
2015/1/23,17520.63,17532.06,17460.76,17511.75
2015/1/26,17285.71,17471.94,17285.71,17468.52
2015/1/27,17649.4,17768.41,17633.47,17768.3
2015/1/28,17615.93,17850.59,17615.93,17795.73
2015/1/29,17666.91,17778.83,17575.1,17606.22
2015/1/30,17788.74,17808.47,17661.1,17674.39
2015/2/2,17536.61,17628.4,17459.45,17558.04
2015/2/3,17654.6,17654.6,17271.87,17335.85
2015/2/4,17549.3,17743.11,17535.04,17678.74
2015/2/5,17589.21,17619.34,17484.67,17504.62
2015/2/6,17696.18,17700.67,17603.07,17648.5
2015/2/9,17790.31,17799.49,17653.61,17711.93
2015/2/10,17662.67,17673.27,17550.03,17652.68
2015/2/12,17899.4,18005.45,17884.34,17979.72
2015/2/13,17892.1,17962.11,17864.55,17913.36
2015/2/16,18024.01,18074.26,17978.9,18004.77
2015/2/17,17949.7,18009.45,17901.26,17987.09
2015/2/18,18103.98,18202.61,18092.32,18199.17
2015/2/19,18237.35,18322.5,18237.35,18264.79
2015/2/20,18336.5,18360.92,18297.67,18332.3
2015/2/23,18499.58,18509.08,18402.02,18466.92
2015/2/24,18468.39,18603.48,18427.98,18603.48
2015/2/25,18636.34,18648.77,18552.81,18585.2
2015/2/26,18587.87,18790.83,18587.13,18785.79
2015/2/27,18844.28,18865.39,18714.64,18797.94
2015/3/2,18869.4,18939.17,18775.23,18826.88
2015/3/3,18910.52,18910.52,18730.57,18815.16
2015/3/4,18716.78,18732.66,18586.84,18703.6
2015/3/5,18658.16,18767.5,18655.36,18751.84
2015/3/6,18814.85,18979.64,18808.3,18971
2015/3/9,18872.96,18878.15,18733.87,18790.55
2015/3/10,18891.01,18924.38,18577.06,18665.11
2015/3/11,18604.87,18836.93,18583.52,18723.52
2015/3/12,18787.1,19008.13,18774.42,18991.11
2015/3/13,19119.58,19335.8,19042.25,19254.25
2015/3/16,19245.38,19349.2,19226.71,19246.06
2015/3/17,19425.89,19479.89,19373.39,19437
2015/3/18,19407.76,19555.72,19389.24,19544.48
2015/3/19,19514.64,19557.17,19312.7,19476.56
2015/3/20,19479.71,19565.44,19416.63,19560.22
2015/3/23,19607.98,19778.6,19584.73,19754.36
2015/3/24,19718.99,19770.64,19646.35,19713.45
2015/3/25,19745.75,19775.45,19542.22,19746.2
2015/3/26,19605.6,19623.11,19397.01,19471.12
2015/3/27,19374.72,19590.03,19099.87,19285.63
2015/3/30,19295.21,19474.07,19227.29,19411.4
2015/3/31,19592.43,19607.25,19206.99,19206.99
2015/4/1,19129.75,19195.23,18927.95,19034.84
2015/4/2,19141.93,19433.89,19115.14,19312.79
2015/4/3,19289.04,19435.08,19289.04,19435.08
2015/4/6,19295.03,19424.09,19241.29,19397.98
2015/4/7,19539.03,19667.48,19501.31,19640.54
2015/4/8,19729.7,19845.53,19693.63,19789.81
2015/4/9,19851.12,19957.32,19822.49,19937.72
2015/4/10,19989.55,20006,19845.31,19907.63
2015/4/13,19967.38,19975.66,19825.69,19905.46
2015/4/14,19828.65,19922.5,19828.65,19908.68
2015/4/15,19838.53,19913.42,19823.86,19869.76
2015/4/16,19862.48,19894.35,19742.12,19885.77
2015/4/17,19810.4,19815.25,19638.37,19652.88
2015/4/20,19501,19725.86,19474.23,19634.49
2015/4/21,19731.57,19909.09,19678.22,19909.09
2015/4/22,19999.84,20144.66,19983,20133.9
2015/4/23,20227.28,20252.12,20116.19,20187.65
2015/4/24,20142.47,20142.47,20013.74,20020.04
2015/4/27,20063.8,20069.24,19909.86,19983.32
2015/4/28,20068.65,20133.78,20031.71,20058.95
2015/4/30,19847.5,19852.66,19502.61,19520.01
2015/5/1,19510.85,19549.39,19399.16,19531.63
2015/5/7,19356.46,19461.08,19257.85,19291.99
2015/5/8,19315.63,19458.75,19302.71,19379.19
2015/5/11,19637.58,19679.63,19586.81,19620.91
2015/5/12,19608.23,19626.75,19467.65,19624.84
2015/5/13,19568.76,19791.88,19494.7,19764.72
2015/5/14,19661.52,19717.8,19546.82,19570.24
2015/5/15,19693.17,19750.76,19633.75,19732.92
2015/5/18,19766.16,19890.27,19741.22,19890.27
2015/5/19,19977.14,20087.7,19946.75,20026.38
2015/5/20,20175.59,20278.89,20148.51,20196.56
2015/5/21,20215.46,20320.9,20175.78,20202.87
2015/5/22,20208.85,20278.31,20130.84,20264.41
2015/5/25,20331.92,20417.77,20318.54,20413.77
2015/5/26,20431.27,20473.85,20378.77,20437.48
2015/5/27,20380.64,20513.22,20363.21,20472.58
2015/5/28,20590.28,20655.33,20473.27,20551.46
2015/5/29,20510.27,20636.41,20508.4,20563.15
2015/6/1,20444.54,20595.41,20410.27,20569.87
2015/6/2,20604.67,20619.61,20470.26,20543.19
2015/6/3,20443.15,20506.35,20397.73,20473.51
2015/6/4,20539.94,20552.46,20438.21,20488.19
2015/6/5,20398.76,20480.25,20363.18,20460.9
2015/6/8,20537.85,20544.94,20359.06,20457.19
2015/6/9,20293.05,20332.42,20095.48,20096.3
2015/6/10,20126.36,20264.92,20016.32,20046.36
2015/6/11,20183.61,20382.97,20178.04,20382.97
2015/6/12,20431.78,20437.26,20331.19,20407.08
2015/6/15,20205.1,20401.48,20205.1,20387.79
2015/6/16,20332.83,20368.21,20234.16,20257.94
2015/6/17,20306.1,20323.08,20126.57,20219.27
2015/6/18,20193.59,20200.51,19990.55,19990.82
2015/6/19,20152.41,20194.45,20075.91,20174.24
2015/6/22,20174.14,20433.3,20174.14,20428.19
2015/6/23,20547.74,20809.42,20531.13,20809.42
2015/6/24,20889.32,20952.71,20838.22,20868.03
2015/6/25,20777.69,20866.58,20758.6,20771.4
2015/6/26,20758.43,20785.76,20650,20706.15
2015/6/29,20305.97,20361.6,20093.16,20109.95
2015/6/30,20174.61,20243.18,20118.26,20235.73
2015/7/1,20291.05,20346.74,20225.27,20329.32
2015/7/2,20565.94,20601.73,20479.85,20522.5
2015/7/3,20476.69,20557.51,20431.25,20539.79
2015/7/6,20200.15,20310.72,20012.23,20112.12
2015/7/7,20354.23,20428,20337.18,20376.59
2015/7/8,20282.49,20310.89,19737.64,19737.64
2015/7/9,19422.78,19855.5,19115.2,19855.5
2015/7/10,19829.93,19978.24,19720.15,19779.83
2015/7/13,19929.92,20120.15,19911.39,20089.77
2015/7/14,20355.33,20435.53,20322.2,20385.33
2015/7/15,20478.85,20496.6,20401.09,20463.33
2015/7/16,20588.98,20612.5,20522.25,20600.12
2015/7/17,20646.63,20658.95,20611.22,20650.92
2015/7/21,20763.31,20850,20710.34,20841.97
2015/7/22,20657.8,20677.84,20576.19,20593.67
2015/7/23,20693.57,20708.23,20648.76,20683.95
2015/7/24,20603.63,20631.54,20527.78,20544.53
2015/7/27,20374.05,20486.93,20278.73,20350.1
2015/7/28,20188.57,20423.58,20070.62,20328.89
2015/7/29,20425.69,20425.69,20205.21,20302.91
2015/7/30,20450.61,20583.57,20443.89,20522.83
2015/7/31,20506.55,20585.24,20466.8,20585.24
2015/8/3,20540.21,20562.2,20396.5,20548.11
2015/8/4,20462.18,20552.04,20448.49,20520.36
2015/8/5,20490.15,20715.48,20469.87,20614.06
2015/8/6,20768.77,20817.48,20664.44,20664.44
2015/8/7,20601.57,20754,20567.51,20724.56
2015/8/10,20618.31,20820.86,20617.05,20808.69
2015/8/11,20920.6,20946.93,20582.01,20720.75
2015/8/12,20632.68,20703.2,20303.02,20392.77
2015/8/13,20392.54,20633.91,20306.98,20595.55
2015/8/14,20518.36,20605.46,20484.67,20519.45
2015/8/17,20600.16,20668.87,20541,20620.26
2015/8/18,20640.59,20663.18,20545.25,20554.47
2015/8/19,20467.49,20521.97,20218.03,20222.63
2015/8/20,20194.26,20246.47,20033.29,20033.52
2015/8/21,19711.34,19737.54,19435.83,19435.83
2015/8/24,19075.05,19154.65,18498.8,18540.68
2015/8/25,18171.66,18835.35,17747.5,17806.7
2015/8/26,17894.29,18442.84,17714.3,18376.83
2015/8/27,18680.47,18810.05,18486.46,18574.44
2015/8/28,18908.73,19192.82,18901.09,19136.32
2015/8/31,19006.98,19019.61,18749.77,18890.48
2015/9/1,18763.72,18777.47,18165.69,18165.69
2015/9/2,17861.81,18467.44,17857.3,18095.4
2015/9/3,18359.53,18481.57,18176.75,18182.39
2015/9/4,18312.13,18312.13,17608.17,17792.16
2015/9/7,17674.82,18013.64,17478.72,17860.47
2015/9/8,17941.91,17962.56,17415.61,17427.08
2015/9/9,17758.13,18770.51,17756.76,18770.51
2015/9/10,18418.64,18420.56,17956.15,18299.62
2015/9/11,18155.71,18362.99,18124.35,18264.22
2015/9/14,18341.01,18344.07,17925.09,17965.7
2015/9/15,18082.72,18329.57,17995.98,18026.48
2015/9/16,18238.15,18291.97,18094.99,18171.6
2015/9/17,18361.99,18468.2,18289.63,18432.27
2015/9/18,18275.48,18295.9,18069.5,18070.21
2015/9/24,17803.41,17865.84,17571.83,17571.83
2015/9/25,17618.3,17880.51,17483.69,17880.51
2015/9/28,17811.12,17886.49,17562.6,17645.11
2015/9/29,17359.38,17366.95,16901.49,16930.84
2015/9/30,17193.84,17460.97,17179.4,17388.15
2015/10/1,17479.97,17831.58,17389.57,17722.42
2015/10/2,17564.39,17775.77,17537.85,17725.13
2015/10/5,17921,18079.46,17869.74,18005.49
2015/10/6,18302.41,18372.72,18094.85,18186.1
2015/10/7,18168.2,18379.23,18043.08,18322.98
2015/10/8,18310.62,18400.69,18121.68,18141.17
2015/10/9,18281.51,18438.67,18184.96,18438.67
2015/10/13,18335.15,18359.71,18223.8,18234.74
2015/10/14,18106.66,18126.39,17831.53,17891
2015/10/15,17804.91,18170.67,17758.12,18096.9
2015/10/16,18300.83,18397.52,18238.78,18291.8
2015/10/19,18282.78,18314.09,18078.43,18131.23
2015/10/20,18245.54,18253.13,18147.98,18207.15
2015/10/21,18167.64,18605.41,18167.64,18554.28
2015/10/22,18443.69,18579.14,18376.01,18435.87
2015/10/23,18762.65,18915.64,18746.61,18825.3
2015/10/26,19036.13,19088.76,18937.45,18947.12
2015/10/27,18961.16,18964.99,18760.79,18777.04
2015/10/28,18826.94,18925.51,18815.12,18903.02
2015/10/29,19046.16,19080.89,18809.48,18935.71
2015/10/30,18924.31,19202.34,18784.69,19083.1
2015/11/2,18827.11,18861.11,18641.22,18683.24
2015/11/4,18941.32,19151.89,18926.91,18926.91
2015/11/5,19029.44,19167.09,18995.96,19116.41
2015/11/6,19194.34,19294.15,19164.86,19265.6
2015/11/9,19411.51,19684.41,19389.74,19642.74
2015/11/10,19457.05,19674.05,19457.05,19671.26
2015/11/11,19602.01,19724.12,19602.01,19691.39
2015/11/12,19644.65,19725.83,19597.99,19697.77
2015/11/13,19495.26,19601.49,19388.91,19596.91
2015/11/16,19263.96,19451.09,19252.04,19393.69
2015/11/17,19641.67,19726.01,19628.84,19630.63
2015/11/18,19771.86,19840,19643.97,19649.18
2015/11/19,19851.24,19959.06,19761.56,19859.81
2015/11/20,19800.2,19879.81,19715.74,19879.81
2015/11/24,19875.99,19954,19834.76,19924.89
2015/11/25,19856.84,19871.75,19786.53,19847.58
2015/11/26,19929.97,19992.44,19926.1,19944.41
2015/11/27,19994.05,19994.05,19831.25,19883.94
2015/11/30,19857.38,19867.95,19707.67,19747.47
2015/12/1,19799.08,20012.4,19797.55,20012.4
2015/12/2,19957.5,20002.12,19926.22,19938.13
2015/12/3,19894.63,19967.88,19862.74,19939.9
2015/12/4,19616.52,19660.9,19444.54,19504.48
2015/12/7,19710.39,19811.51,19677.21,19698.15
2015/12/8,19689.87,19764.21,19475.28,19492.6
2015/12/9,19391.5,19475.4,19260.12,19301.07
2015/12/10,19070.02,19125.06,19025.78,19046.55
2015/12/11,19020.75,19282.21,19020.75,19230.48
2015/12/14,18887.09,18911.78,18611.09,18883.42
2015/12/15,18869.04,18897.87,18562.51,18565.9
2015/12/16,18868.2,19054.89,18859.11,19049.91
2015/12/17,19364.57,19507.17,19325.15,19353.56
2015/12/18,19320.46,19869.08,18982.25,18986.8
2015/12/21,18845.5,18979.83,18651.13,18916.02
2015/12/22,18927.86,18943.46,18824.65,18886.7
2015/12/24,19071.41,19071.41,18780.94,18789.69
2015/12/25,18823.91,18870.7,18744.44,18769.06
2015/12/28,18838.91,18922.9,18764.54,18873.35
2015/12/29,18843.39,18991.01,18783.36,18982.23
2015/12/30,19070.83,19113.18,19017.27,19033.71
2016/1/4,18818.58,18951.12,18394.43,18450.98
2016/1/5,18398.76,18547.38,18327.52,18374
2016/1/6,18410.57,18469.38,18064.3,18191.32
2016/1/7,18139.77,18172.04,17767.34,17767.34
2016/1/8,17562.23,17975.31,17509.64,17697.96
2016/1/12,17470.93,17546.57,17184.78,17218.96
2016/1/13,17449.12,17717.75,17414.55,17715.63
2016/1/14,17384.93,17393.83,16944.41,17240.95
2016/1/15,17522.46,17597.87,17057.6,17147.11
2016/1/18,16826.93,17037.26,16665.05,16955.57
2016/1/19,16902.29,17088.31,16812.65,17048.37
2016/1/20,17030.28,17031.32,16387.61,16416.19
2016/1/21,16466.86,16734.58,16017.26,16017.26
2016/1/22,16336.72,16993.96,16332.45,16958.53
2016/1/25,17145.81,17208.24,16922.21,17110.91
2016/1/26,16833.13,16839.52,16652.26,16708.9
2016/1/27,16949.19,17242.27,16947.95,17163.92
2016/1/28,17059.84,17235.44,16942.13,17041.45
2016/1/29,17155.06,17638.93,16767.09,17518.3
2016/2/1,17699.6,17905.37,17666.48,17865.23
2016/2/2,17716.52,17864.7,17684.66,17750.68
2016/2/3,17497.41,17515.68,17080.57,17191.25
2016/2/4,17071.11,17209.56,16941.88,17044.99
2016/2/5,16790.53,16893.12,16627.8,16819.59
2016/2/8,16620.91,17099.01,16552.3,17004.3
2016/2/9,16666.79,16668.7,16025.94,16085.44
2016/2/10,16127.86,16163.03,15429.99,15713.39
2016/2/12,15426.27,15437.22,14865.77,14952.61
2016/2/15,15248.38,16155.1,15243.88,16022.58
2016/2/16,15849.47,16341.56,15809.58,16054.43
2016/2/17,16035.35,16214.46,15632.12,15836.36
2016/2/18,16138.08,16337.59,16118.8,16196.8
2016/2/19,16050.4,16050.46,15799.35,15967.17
2016/2/22,15851.39,16187.4,15816.83,16111.05
2016/2/23,16230.38,16350.38,16001.19,16052.05
2016/2/24,15851.13,16006.45,15753.77,15915.79
2016/2/25,15983.47,16218.29,15953.93,16140.34
2016/2/26,16311.52,16472.5,16188.41,16188.41
2016/2/29,16313.31,16464.75,16026.76,16026.76
2016/3/1,16013,16099.42,15857.37,16085.51
2016/3/2,16391.48,16815.25,16388.92,16746.55
2016/3/3,16695.78,16962.95,16691.94,16960.16
2016/3/4,16927.36,17042.92,16861.38,17014.78
2016/3/7,17024.64,17026.25,16894.58,16911.32
2016/3/8,16889.48,16909.79,16570.22,16783.15
2016/3/9,16625.59,16706.25,16494.8,16642.2
2016/3/10,16811,16887.6,16713.13,16852.35
2016/3/11,16610.18,17015.3,16575.75,16938.87
2016/3/14,17155.52,17291.35,17149.21,17233.75
2016/3/15,17219.89,17279.3,17042.56,17117.07
2016/3/16,16981.36,17102.45,16950.84,16974.45
2016/3/17,17107.6,17253.03,16814.84,16936.38
2016/3/18,16883.75,16920.91,16613.69,16724.81
2016/3/22,16937.31,17107.8,16851.21,17048.55
2016/3/23,17066.27,17142.08,16964.31,17000.98
2016/3/24,16979.39,17041.16,16843.99,16892.33
2016/3/25,16949.53,17026.14,16889.4,17002.75
2016/3/28,17129.27,17167.88,16961.41,17134.37
2016/3/29,16985.28,17137.2,16948.43,17103.53
2016/3/30,17078.03,17078.03,16875.91,16878.96
2016/3/31,16997.14,17033.65,16758.67,16758.67
2016/4/1,16719.56,16719.56,16113.01,16164.16
2016/4/4,16087.76,16238.51,16029.5,16123.27
2016/4/5,16044.23,16066.18,15698.55,15732.82
2016/4/6,15727.7,15828.61,15612.91,15715.36
2016/4/7,15739.26,15871.1,15636.21,15749.84
2016/4/8,15597.04,16027.63,15471.8,15821.52
